2026-05-19 23:17:23,165 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from battery_top_cover-1
2026-05-19 23:17:23,165 INFO  ExportHelperExtension.cs: 1136 - Found 35 in battery_top_cover-1
2026-05-19 23:17:23,166 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in battery_top_cover-1
2026-05-19 23:17:23,166 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Weewooday I2C OLED 0.98” 128x64.SLDPRT-1
2026-05-19 23:17:23,166 INFO  ExportHelperExtension.cs: 1136 - Found 25 in Weewooday I2C OLED 0.98” 128x64.SLDPRT-1
2026-05-19 23:17:23,167 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Weewooday I2C OLED 0.98” 128x64.SLDPRT-1
2026-05-19 23:17:23,167 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 7 Segment Voltmeter with Casing-2
2026-05-19 23:17:23,168 INFO  ExportHelperExtension.cs: 1136 - Found 51 in 7 Segment Voltmeter with Casing-2
2026-05-19 23:17:23,168 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 7 Segment Voltmeter with Casing-2
2026-05-19 23:17:23,606 INFO  SwAddin.cs: 339 - Loading config tree
2026-05-19 23:17:23,610 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2026-05-19 23:17:23,619 INFO  SwAddin.cs: 344 - Showing property manager
2026-05-19 23:19:30,767 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-05-19 23:21:41,285 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-05-19 23:21:41,736 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-05-19 23:21:44,280 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-05-19 23:21:44,528 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-05-19 23:22:00,480 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-05-19 23:22:02,983 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-05-19 23:23:19,864 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-05-19 23:25:31,658 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-05-19 23:25:34,449 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-05-19 23:25:35,888 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-05-19 23:25:43,169 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-05-19 23:25:45,923 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-05-19 23:26:01,409 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-05-19 23:26:27,105 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-05-19 23:26:34,969 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-05-19 23:26:57,424 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-05-19 23:28:09,984 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-05-19 23:28:11,881 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-05-19 23:28:14,521 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-05-19 23:29:47,640 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-05-19 23:29:50,537 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-05-19 23:29:54,847 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-05-19 23:29:59,272 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-05-19 23:31:00,497 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-05-19 23:31:04,266 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-05-19 23:31:10,609 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-05-19 23:31:15,201 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-05-19 23:32:00,346 INFO  ExportPropertyManager.cs: 422 - Configuration saved
2026-05-19 23:32:01,785 INFO  ExportHelperExtension.cs: 347 - Creating joint lw_link
2026-05-19 23:32:02,123 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent base_link to child lw_link failed
2026-05-19 23:32:02,153 INFO  ExportHelperExtension.cs: 347 - Creating joint rw_link
2026-05-19 23:32:02,196 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent base_link to child rw_link failed
2026-05-19 23:32:02,228 INFO  ExportHelperExtension.cs: 347 - Creating joint fc_link
2026-05-19 23:32:02,284 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent base_link to child fc_link failed
2026-05-19 23:32:02,336 INFO  ExportHelperExtension.cs: 347 - Creating joint fcw_link
2026-05-19 23:32:02,357 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent fc_link to child fcw_link failed
2026-05-19 23:32:02,452 INFO  ExportHelperExtension.cs: 347 - Creating joint rc_link
2026-05-19 23:32:02,484 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent base_link to child rc_link failed
2026-05-19 23:32:02,510 INFO  ExportHelperExtension.cs: 347 - Creating joint rcw_link
2026-05-19 23:32:02,541 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent rc_link to child rcw_link failed
2026-05-19 23:32:02,691 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Swarmy_Bot.SLDASM
2026-05-19 23:32:02,696 INFO  ExportHelperExtension.cs: 1136 - Found 133 in Swarmy_Bot.SLDASM
2026-05-19 23:32:02,697 INFO  ExportHelperExtension.cs: 1145 - Found 8 features of type [CoordSys] in Swarmy_Bot.SLDASM
2026-05-19 23:32:02,697 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2026-05-19 23:32:02,698 INFO  ExportHelperExtension.cs: 1160 - 18 components to check
2026-05-19 23:32:02,698 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 100mm_wheel-2
2026-05-19 23:32:02,698 INFO  ExportHelperExtension.cs: 1136 - Found 35 in 100mm_wheel-2
2026-05-19 23:32:02,698 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 100mm_wheel-2
2026-05-19 23:32:02,699 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from CasterWheel-3
2026-05-19 23:32:02,699 INFO  ExportHelperExtension.cs: 1136 - Found 23 in CasterWheel-3
2026-05-19 23:32:02,700 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in CasterWheel-3
2026-05-19 23:32:02,700 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 100mm_wheel-1
2026-05-19 23:32:02,700 INFO  ExportHelperExtension.cs: 1136 - Found 35 in 100mm_wheel-1
2026-05-19 23:32:02,701 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 100mm_wheel-1
2026-05-19 23:32:02,701 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from motor medrano-body-2
2026-05-19 23:32:02,701 INFO  ExportHelperExtension.cs: 1136 - Found 36 in motor medrano-body-2
2026-05-19 23:32:02,702 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in motor medrano-body-2
2026-05-19 23:32:02,702 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from ?????? ???????? JBS210-2
2026-05-19 23:32:02,702 INFO  ExportHelperExtension.cs: 1136 - Found 41 in ?????? ???????? JBS210-2
2026-05-19 23:32:02,703 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in ?????? ???????? JBS210-2
2026-05-19 23:32:02,703 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from ?????? ???????? JBS210-1
2026-05-19 23:32:02,704 INFO  ExportHelperExtension.cs: 1136 - Found 50 in ?????? ???????? JBS210-1
2026-05-19 23:32:02,704 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in ?????? ???????? JBS210-1
2026-05-19 23:32:02,704 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from motor medrano-body-1
2026-05-19 23:32:02,705 INFO  ExportHelperExtension.cs: 1136 - Found 36 in motor medrano-body-1
2026-05-19 23:32:02,705 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in motor medrano-body-1
2026-05-19 23:32:02,705 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from CasterWheel-2
2026-05-19 23:32:02,706 INFO  ExportHelperExtension.cs: 1136 - Found 23 in CasterWheel-2
2026-05-19 23:32:02,706 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in CasterWheel-2
2026-05-19 23:32:02,706 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from top_plate_spacer-4
2026-05-19 23:32:02,707 INFO  ExportHelperExtension.cs: 1136 - Found 27 in top_plate_spacer-4
2026-05-19 23:32:02,707 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in top_plate_spacer-4
2026-05-19 23:32:02,707 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from jetson_top_cover-1
2026-05-19 23:32:02,708 INFO  ExportHelperExtension.cs: 1136 - Found 33 in jetson_top_cover-1
2026-05-19 23:32:02,708 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in jetson_top_cover-1
2026-05-19 23:32:02,709 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from top_plate_cover-1
2026-05-19 23:32:02,709 INFO  ExportHelperExtension.cs: 1136 - Found 28 in top_plate_cover-1
2026-05-19 23:32:02,709 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in top_plate_cover-1
2026-05-19 23:32:02,710 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from top_plate_spacer-2
2026-05-19 23:32:02,710 INFO  ExportHelperExtension.cs: 1136 - Found 27 in top_plate_spacer-2
2026-05-19 23:32:02,710 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in top_plate_spacer-2
2026-05-19 23:32:02,711 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from battery_top_cover-1
2026-05-19 23:32:02,711 INFO  ExportHelperExtension.cs: 1136 - Found 35 in battery_top_cover-1
2026-05-19 23:32:02,711 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in battery_top_cover-1
2026-05-19 23:32:02,712 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Weewooday I2C OLED 0.98” 128x64.SLDPRT-1
2026-05-19 23:32:02,712 INFO  ExportHelperExtension.cs: 1136 - Found 25 in Weewooday I2C OLED 0.98” 128x64.SLDPRT-1
2026-05-19 23:32:02,713 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Weewooday I2C OLED 0.98” 128x64.SLDPRT-1
2026-05-19 23:32:02,713 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from top_plate_spacer-1
2026-05-19 23:32:02,713 INFO  ExportHelperExtension.cs: 1136 - Found 27 in top_plate_spacer-1
2026-05-19 23:32:02,714 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in top_plate_spacer-1
2026-05-19 23:32:02,714 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from YDLidar G2-1
2026-05-19 23:32:02,714 INFO  ExportHelperExtension.cs: 1136 - Found 23 in YDLidar G2-1
2026-05-19 23:32:02,715 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in YDLidar G2-1
2026-05-19 23:32:02,715 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from top_plate_spacer-3
2026-05-19 23:32:02,715 INFO  ExportHelperExtension.cs: 1136 - Found 27 in top_plate_spacer-3
2026-05-19 23:32:02,716 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in top_plate_spacer-3
2026-05-19 23:32:02,716 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 7 Segment Voltmeter with Casing-2
2026-05-19 23:32:02,716 INFO  ExportHelperExtension.cs: 1136 - Found 51 in 7 Segment Voltmeter with Casing-2
2026-05-19 23:32:02,717 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 7 Segment Voltmeter with Casing-2
2026-05-19 23:32:02,717 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Swarmy_Bot.SLDASM
2026-05-19 23:32:02,718 INFO  ExportHelperExtension.cs: 1136 - Found 133 in Swarmy_Bot.SLDASM
2026-05-19 23:32:02,718 INFO  ExportHelperExtension.cs: 1145 - Found 6 features of type [RefAxis] in Swarmy_Bot.SLDASM
2026-05-19 23:32:02,719 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2026-05-19 23:32:02,719 INFO  ExportHelperExtension.cs: 1160 - 18 components to check
2026-05-19 23:32:02,719 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 100mm_wheel-2
2026-05-19 23:32:02,719 INFO  ExportHelperExtension.cs: 1136 - Found 35 in 100mm_wheel-2
2026-05-19 23:32:02,720 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 100mm_wheel-2
2026-05-19 23:32:02,720 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from CasterWheel-3
2026-05-19 23:32:02,720 INFO  ExportHelperExtension.cs: 1136 - Found 23 in CasterWheel-3
2026-05-19 23:32:02,722 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in CasterWheel-3
2026-05-19 23:32:02,722 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 100mm_wheel-1
2026-05-19 23:32:02,722 INFO  ExportHelperExtension.cs: 1136 - Found 35 in 100mm_wheel-1
2026-05-19 23:32:02,723 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 100mm_wheel-1
2026-05-19 23:32:02,723 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from motor medrano-body-2
2026-05-19 23:32:02,723 INFO  ExportHelperExtension.cs: 1136 - Found 36 in motor medrano-body-2
2026-05-19 23:32:02,724 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in motor medrano-body-2
2026-05-19 23:32:02,724 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from ?????? ???????? JBS210-2
2026-05-19 23:32:02,724 INFO  ExportHelperExtension.cs: 1136 - Found 41 in ?????? ???????? JBS210-2
2026-05-19 23:32:02,725 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in ?????? ???????? JBS210-2
2026-05-19 23:32:02,725 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from ?????? ???????? JBS210-1
2026-05-19 23:32:02,725 INFO  ExportHelperExtension.cs: 1136 - Found 50 in ?????? ???????? JBS210-1
2026-05-19 23:32:02,726 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in ?????? ???????? JBS210-1
2026-05-19 23:32:02,726 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from motor medrano-body-1
2026-05-19 23:32:02,726 INFO  ExportHelperExtension.cs: 1136 - Found 36 in motor medrano-body-1
2026-05-19 23:32:02,727 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in motor medrano-body-1
2026-05-19 23:32:02,727 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from CasterWheel-2
2026-05-19 23:32:02,727 INFO  ExportHelperExtension.cs: 1136 - Found 23 in CasterWheel-2
2026-05-19 23:32:02,728 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in CasterWheel-2
2026-05-19 23:32:02,728 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from top_plate_spacer-4
2026-05-19 23:32:02,728 INFO  ExportHelperExtension.cs: 1136 - Found 27 in top_plate_spacer-4
2026-05-19 23:32:02,729 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in top_plate_spacer-4
2026-05-19 23:32:02,729 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from jetson_top_cover-1
2026-05-19 23:32:02,729 INFO  ExportHelperExtension.cs: 1136 - Found 33 in jetson_top_cover-1
2026-05-19 23:32:02,730 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in jetson_top_cover-1
2026-05-19 23:32:02,730 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from top_plate_cover-1
2026-05-19 23:32:02,730 INFO  ExportHelperExtension.cs: 1136 - Found 28 in top_plate_cover-1
2026-05-19 23:32:02,735 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in top_plate_cover-1
2026-05-19 23:32:02,735 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from top_plate_spacer-2
2026-05-19 23:32:02,745 INFO  ExportHelperExtension.cs: 1136 - Found 27 in top_plate_spacer-2
2026-05-19 23:32:02,746 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in top_plate_spacer-2
2026-05-19 23:32:02,746 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from battery_top_cover-1
2026-05-19 23:32:02,746 INFO  ExportHelperExtension.cs: 1136 - Found 35 in battery_top_cover-1
2026-05-19 23:32:02,747 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in battery_top_cover-1
2026-05-19 23:32:02,747 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Weewooday I2C OLED 0.98” 128x64.SLDPRT-1
2026-05-19 23:32:02,748 INFO  ExportHelperExtension.cs: 1136 - Found 25 in Weewooday I2C OLED 0.98” 128x64.SLDPRT-1
